text,label
periya   kalavane   pundada   intha   karunanethe   thevedeya   mavan,Hate-Speech
Super  spech sir,Non-Hate-Speech
Enna pa Eithu Super,Non-Hate-Speech
Enda suthira the Pasanga puthi eppadi than erukkum  Edula periya uyarnda Sadinu perumai veru,Hate-Speech
"Karu. Nee poi sollringa, kadanda 20 varudama 800 fisherman settanga.kadanda 4 varudama 1fisher man tan settaru naagoorla.",Non-Hate-Speech
Exactly 💯,Hate-Speech
@Tom Michael athan arasiyal athigaaram,Non-Hate-Speech
Ellam muyuzhum kurpom poda. !!!,Non-Hate-Speech
இவ்ளோ திட்டு திட்டிட்டு பாசிச மோடி. திருட்டு பசங்க,Hate-Speech
உலகிலேயே அந்நியர்களால் ஆளப்படுவதை விரும்பும் அதிக மக்களை கொண்ட இனம் தமிழ்நாட்டில் வாழ்கிறது.,Non-Hate-Speech
Ivanungala ellam Enna sattiyila pottu anniyan style ah porikkanum appaum kooda ivanuga adanga mattanga,Hate-Speech
70% or more people in India speaks hindi only. One much note first of all we can go anywhere in our country if  we know hindi. Knowing language is not a wrong thing,Non-Hate-Speech
Police ah anna thandhaaru nu first sollitu last la tharalanu soldringa confusion aaitinga pola,Non-Hate-Speech
bro plz dont fight i know sri lankan tamils not like indian tamils,Hate-Speech
Purachi thalaivi  jayalalitha in tamilnadu.,Non-Hate-Speech
@Mariakkan F but we can't say all actresses do,Non-Hate-Speech
Dislike potavan ellam bjb sangi,Non-Hate-Speech
பொள்ளாச்சி பென்களே தயவு செய்து வெளியில் வாருங்கள் ப்ளீஷ் இவனூகளுக்கெல்லா மரன தனடன வாங்கி தர்ர வரைக்கும் ஓயாதீர்கள்மீன்டு வாருங்கள்காமுகனை காவுவாங்க ஒருங்குனைங்கள்,Non-Hate-Speech
மிகச்சிறப்பான பேச்சு,Non-Hate-Speech
சொம்பு தூக்கி போதும் டா,Non-Hate-Speech
கொடுங்கோலர்களுக்கு வரலாற்றில் ஏற்படும் கதிதான்இவருக்கும் நடந்திருக்கிறது .மக்கள் சக்தியே வெல்லும்.,Non-Hate-Speech
கரு பழனியப்பன் அண்ணன் அவர்களுக்கு எழுச்சி தமிழன் சார்பாக நன்றி உங்கள் பேச்சுக்கு நாங்கள் அடிமை,Non-Hate-Speech
"@VJY AND தல திராவிடத்தின் புவியியல் எல்லையில் தான் தமிழ்நாடு உள்ளது... ஆந்திராவும் உள்ளது... ஏன் கேரளம், கர்நாடகா, தெலுங்கானுவும் உள்ளது... தி.மு.க எதிர்ப்பது இந்து மதத்தை அல்ல....அதிலுள்ள அர்த்தமில்லா மூடநம்பிக்கையும், மதத்தின் பெயரால் மக்களை ஏமாற்றும் கயவர்களையும் தான்....",Non-Hate-Speech
கரு. சுண்ணியப்பன் வாழ்க. திராவிட கழக  ஓழ்மாரி வேசிகள் வாழ்க,Hate-Speech
அருமையான பேச்சு தமிழ் படிக்க சொல்லுங்க,Non-Hate-Speech
Basil go to america work like building cleaner,Non-Hate-Speech
உங்கள் மனம் திறந்த பேச்சு மிகவும் அருமை,Hate-Speech
Puriyala poda..,Non-Hate-Speech
"@Navalan A Result aa ? , கூட்டணி (கூட்டி) கொடுத்து ஒரே மூடா மூடிட்டாங்க Boss",Non-Hate-Speech
@ajay sreenivasan poda devidiya paiya,Hate-Speech
ஆங்கிலத்தில் இல்லை அறிவியல் தழிழ் தான் யா அறிவியல்,Non-Hate-Speech
வட மாவட்டத்தில் யாதவர் களை பழிவாங்கிய திமுக,Non-Hate-Speech
பொள்ளாச்சி ஒரு அநாகரீகமான ஊர் பொள்ளாச்சியில் பெண் எடுப்பதும் கொடுப்பதும் ஏன்என்றால் ்அங்கு வாழ்பவர்கள் பெண்பித்தர்களும் தேவடியாக்களும் வாழும் இடம் மக்கள் போவதைந் தவி்ர்ப்பது பெண்களுக்கு நல்லது☠️☠️👽,Hate-Speech
"@U Tube Boss Iam not a Actress, so Iam yoggiyam dhaan 😂",Non-Hate-Speech
Sikiram neethi kidaikanum,Non-Hate-Speech
Who develop chennai managaram explain me,Non-Hate-Speech
MGR kaala nakki mudhalvar aanan nu podunga title a,Hate-Speech
உண்மை,Non-Hate-Speech
SIVA CHEIVAARA MOOTHEVI,Hate-Speech
"Pillai ya killi vittu, thottilaiyum aattura kootam.",Non-Hate-Speech
Avanugala konnuratheega kunja cut pannanum,Hate-Speech
Miga arumai sir👌👌👌👏👏👏👏👏,Non-Hate-Speech
"UMS 
ANDA MADRI ALUNKA 
AMMA
WIFE
SISTER
KEVALAM IRUPANKA SOLURANGA",Non-Hate-Speech
"Yellaraiyum kavithaiyam kannil maiyitathillai Nan kanneerodu karshelaipola kandenoa kannimaigal kenneer yennum megamai maraintheerea yengal anputthangamea kavithaiaruviyea kanpaeno inne Nan ungalaippola annal vadum magalam murperaviyil irunthal panthamo yen uierana selvam polintha senkootuvarea yengal meluguvarthiyaha meet illamal intha ulagam irrudadhea yengal anputhagappanarea  ungal kavithai varigal than yennai kulanthaiparuvatthil kavithai katturai pottikali natam vaittha pavama appa yengalai pirintha sogam vilagavillai yengal kalainger app,  van malai peiyum, meet poliyum porcholl inne yaridam keatpoam  yengal uier thagappanea pirival yendrum sirkunji malar devakottai radhikadmk",Non-Hate-Speech
@ajay sreenivasan bullet Train,Non-Hate-Speech
Super tnq bro,Non-Hate-Speech
என்ன உன்மை சொல்ல வேண்டும்,Non-Hate-Speech
Ipo nadakkindra anaithu arasiyal thappikkum father ahh Karunanidhi than......,Non-Hate-Speech
Corano vandhu olagam aliyanum,Hate-Speech
Unayma uthala ada mansatchi illadha mirugam,Non-Hate-Speech
Thopphi thaliyan m.g.r. Seitha migha periya thavhari  kathumarathanhai c.m. Akkhunathu.neduncheliyanhai c.m. Akkhiirruntha  tamil nadhu serkhamai irrunthu irrukhum intrhu.,Non-Hate-Speech
Vayuthupollupukku eppadiyellam kastapadavandi irruku,Non-Hate-Speech
இவன் ஒரு லூஸ் நாட்டிற்க்கு தேவையில்லாதவன் தேசத்துரோகி இவனை எல்லாம் நாடுகடத்தினால் தமிழகம் முன்னேற்றம் அடையும்,Hate-Speech
important rajapaksa family,Non-Hate-Speech
Thuuu,Non-Hate-Speech
Long live kalaignar fame.,Non-Hate-Speech
@U Tube Boss ippo therinchi dhaa ena panna pora 😀😀,Non-Hate-Speech
Diravidam enrenrum vellum.,Non-Hate-Speech
சிறப்பான பேச்சு...,Non-Hate-Speech
love pannura paiyana Nampi pannuna Epatilama  pannuvaga Ethuku than pannave payama Eruku plz unmaya Eruga pa Epatila pannathiga vida vittu veliya Night varave grils ku,Non-Hate-Speech
Natta  ayicha kachi ithu,Non-Hate-Speech
"நாம் தமிழர் என்று பெயர் வைத்து போலி தமிழ் தேசியம் பேசி பணத்துக்காக சாதியை உருவாக்கி மக்களை பிரித்து தமிழ் மொழியை அழிக்க நினைக்கும் பிராமணர்களுக்கு எதிராக இருக்கும்  திராவிட சிந்தனைகளை அழிக்க rss ஆள 
உருவாக்கப்பட்ட ஆள்தான் சீமான் என்பவர் என்பதை நாம் தமிழர் தம்பிகள் எப்போது உணருவார்கள்
திராவிட கழகம் மக்களுக்கு என்ன செய்தது என்று கேட்கும் மூளை சலவையால் மயக்கபட்ட நாந்தமிழர் தம்பிகள் இது போன்ற வட்ரை கேட்டாவது திறுந்தனும்....",Non-Hate-Speech
Those people shout behind don't becave brainless people before understanding first what they talk,Hate-Speech
vERALVLLL!!!!!!!!!!!!!!!!!!,Non-Hate-Speech
"england la iruka mozhiya pesunaa ungaluku  peruma ,  ana sondha  naatu mozhiya pesuna ungaluku kevalam...         Idhu la indiaya  kalacharatha  pathi  peruma pesunavaru dhan ivaru..                    hindi thinipu 1960s pannadhu... Apo yaar atchila irundhadhu  ?    Ipo  vandhu  bjp ya kelvi kekurenga ..........   Hindi thinichavanga  kuda koottani  vechirukaravarey unga pakathula dhan irukaru... avara paathu kelunga unga kelviya...",Non-Hate-Speech
Thalaiva née Vera level ❤️❤️❤️❤️,Non-Hate-Speech
Kollaiyar Thirudar Muthalvarana Kdai ithu,Hate-Speech
உங்க குடும்பம் alethu விடு வார் கள் நாட்டை veitu ஓடி விடுங்கள்,Non-Hate-Speech
Rather than wasting time on kaviri it is good to save rain water in Tamil Nadu,Non-Hate-Speech
"அண்ணாதுரை புற்றுநோய்-கலைஞரின் கண் புரை நோய் இப்படி எல்லாம் மக்களிடையே பீதியை உண்டாக்கியது!
பதவிக்காக எதையும் இழக்க கலைஞர் தயாராக இருந்தாராம்! அதற்காக சீரணிப்படை நிறுவி முதல்வராக தொடர்ந்தார்!
சீரணிப்படை ........?",Non-Hate-Speech
தெய்வம் நின்று கொல்லும் என்பதற்கு நல்ல உதாரணம்,Non-Hate-Speech
appadi iruntha muthalla MGRa thaan thookil pottiruppaargal.,Non-Hate-Speech
ஒக்காலி நீயும் உங்கள் அப்பன் கருப்பையா ஒரே தாரசு டா,Hate-Speech
Thirudan,Hate-Speech
Thuroki telungan karuna nithy paramparai tamilnattai vittu viraddi adikkapada vendum##,Non-Hate-Speech
ப்ல்டப் ஓவர்,Non-Hate-Speech
போட புன்ட,Hate-Speech
"🛑🚫திமுகஅதிமுகவை புறக்கணிப்போம்🚫🛑
தூய தமிழ் தேசிய அரசியலை இந்த மண்ணில் நிறுவுவோம்👍🏿",Non-Hate-Speech
Correct bro,Non-Hate-Speech
திரவிடம் தமிழகத்தின் சாபகேடு,Non-Hate-Speech
"Ivanga kasta pattu neraya chinna chinna short films, ...ellam nadichu famous aagi periya movies ku chance keta ipdi thaan...",Non-Hate-Speech
OPD cm history LIFE SOLUNKA...,Non-Hate-Speech
Bro thappu bro,Non-Hate-Speech
"Excellent  pechu
Super super  super",Non-Hate-Speech
கல்யாணி சூப்பர்மா நிச்சயம் உனக்கு பெரிய எதிர்காலம் இன்னும் இருக்கு,Hate-Speech
THALAIVAR PRABAKARAN,Non-Hate-Speech
Thalalivan ♥️,Non-Hate-Speech
ஒவ்வொரு அண்ணணும்உங்களைமாதிரிஇருக்கனும் உங்களுக்கு என் வாழ்த்துக்கள்,Non-Hate-Speech
ivan mattum illai (pazhani appan) ivan appanum oru mosamana jenmam,Hate-Speech
Podapradasi,Non-Hate-Speech
அப்படியே அவர் தமிழர் ஆன கதையும் சொல்லுங்க Plz,Non-Hate-Speech
துரோகி,Hate-Speech
China Corona,Non-Hate-Speech
Surya Anna come back in et,Non-Hate-Speech
அமாவாசை என்ற மு.கருணாநிதி,Non-Hate-Speech
😡😡😡,Non-Hate-Speech
Poda venna,Non-Hate-Speech
Unga veetla ponnunga yeppadi yo apadi than avanga,Non-Hate-Speech
ஊழல் தந்தை கருணாநிதி,Non-Hate-Speech
Pengal appaa amma solvathaik ketgavendumillaiyendraal ippadithaan nadakkum Ippo arasiyal vilaiyaattu Police avargalai thandikka thayaar illai Ran encounter pannala,Non-Hate-Speech
எதையாவது உளறுவது வயிற்றுப் பிழைபபுக்காக...,Non-Hate-Speech
! He  may have been,Non-Hate-Speech
Amen alleluia,Non-Hate-Speech
"That's not story, that's history. Please change title .",Non-Hate-Speech
Ok. Please explain this…karma they did something bad and now the backlash. So what did the Tamil People do to get their backlash ?,Non-Hate-Speech
காசுக்கும் பதவிக்கும் பேரசை கொண்டு ஆளுங்கட்சியிடம ஆதயம் தேடும் குஷ்பூ,Non-Hate-Speech
Good mam,Hate-Speech
"Podi
Thevidya",Hate-Speech
@Desi Fun TV ஆமாம். கருணாநிதி ஒன்னுத்துக்கும் உதவாதவர். எம் ஜி ஆரும் அம்மாவும் தான் எல்லாம் செய்தார்கள்.,Non-Hate-Speech
1967ல் திமுக முக்கிய தலைவர்களில் வரிசையில் கூட இல்லாதவர் ஆனாது முதலமைச்சர் எப்படி,Non-Hate-Speech
அனைத்து மக்களும் சமம் என நினைத்தவர்,Non-Hate-Speech
இந்த சம்பவம்2 ஆண்டு களுக்கு முன்னர் பாலியல்இணையத்தளத்தில்வெளிவந்தது  தமிழ் நாட்டில் 1000 கணக்கானவர்கள் பார்த்தார்கள் ஏன் நடவடிக்கை எடுக்கவில்லை,Non-Hate-Speech
This will be there till this field is alive. Because many females are accepting this for their growth. This happens  not only in film field even in corporate companies.,Non-Hate-Speech
அடுத்தது தமிழ்நாடுதான் ரெடியாஇருங்கடா மக்கள்விரோதிகளா,Non-Hate-Speech
Avaru sonnatha Thappu ellaye,Non-Hate-Speech
Kudumba arasiyalukku ella idathilum mudivu kondu varavendum,Non-Hate-Speech
Ģet ĺost RJabakshe family,Non-Hate-Speech
"Deavediya payalugala
Ithu kathai endralla
Ungootha 
Ramayanam
Kamparamayanam
Unmaiyaa poota paadugalaa
Deavediya payalugalaa
Kaasukuga pee thingum panikalla",Hate-Speech
Appadiye uthama punda maariye padam kaatrathu Ketta vaartha pesave maatiya,Hate-Speech
nala vainthathu facebookunu onu nasama pochi,Non-Hate-Speech
விருந்தாளி மரபணு பக்ஷே சகோதரர்களின் டவுசர் கிழிப்பு🤣🤣🤣🤣,Non-Hate-Speech
Pengale muthalil kaathalipathai niruthungal Neenga lover nu nambi poreenga but avan nallavana irupaanu uthravaatham illa kathal vendam Padipil velayil thiramayai valarthu kollungal,Non-Hate-Speech
"அந்நிய நாட்டு விந்துக்கு பொறந்த பொறம்போக்கு கரு பழனியப்பா. ஹிந்தி மொழி புலமை தெரியாமல் எத்தனை இளைஞர்கள் வியாபார ரீதியாக வேலை ரீதியாக பேச முடியாமல் அவதிப்பட்டு வருகின்றனர் என்று தெரியுமா டா உனக்கு பாவாடை பயலே...
ஜெய் ஹிந்த்...",Hate-Speech
நீதி அரசர் சர்க்காரியாவிடம் பட்டம் பெற்றவர்,Non-Hate-Speech
aruthu eareyaveandeathuthan,Hate-Speech
கட்டுமரம்கள்ளுஉறவில்பிறந்தவன்,Hate-Speech
எனக்கு ஒரு சந்தேகம் மகளிர் அமைப்பு எங்கு இருக்கிறார்கள்??,Non-Hate-Speech
2009 எனது மக்கள் எவ்வளவு அழிவுகளை சந்தித்தார்கள் இது கடவுளின் தண்டனை..,Non-Hate-Speech
Makkal nala thitangal edhum seiyama dhan ithana naal dravida arasiya poituruka 🤷🏽‍♂️,Non-Hate-Speech
Ulalin motha uruvam Indha Thayoli aala dhaan naadu pinnokki ponadhu,Hate-Speech
சங்கி தே.வி நாயே இது தமிழ்நாடு டா,Hate-Speech
அமாவாசை குடும்பத்திடம் விடியல் தேடும் ஊழல் நரிகள் தமிழகத்தில் மட்டுமே ....,Non-Hate-Speech
தேவிடியா பய கரு பழனியப்பன்,Hate-Speech
"don't you know that total cinema world is prostitute,it is currutping and defiling younger generation.it is totally unhealthy to the nation",Non-Hate-Speech
 Ammu nambi polaam avan vittuku poirukanum thotathuku yedhuku poganum illa theriyama yepdi thotathu veetuku poga mudium adhukku aasai thaana,Hate-Speech
Saami en da indha background music,Non-Hate-Speech
"@ஞானபுதையல்#Gnanaputhaiyal இந்தி தெரிந்த, ஏற்றுக்கொண்ட   மாநிலங்களின் வளர்ச்சி ஒப்பிட்டு பார்த்தால் தெரியும் உங்கள் கருத்தின் தோல்வியை....",Non-Hate-Speech
Enakkum intha kelvi thonuchi,Non-Hate-Speech
"பாரதியார் பல மொழிகள் கற்றப் பிறகு ""யாமறிந்த மொழிகளிலே தமிழ்மொழி போல் இனிதாவது வேறில்லை""
என்றார் ஆனால் இன்று பல பேர் எதுவும் தெரியாமல் இதை கூறுகிறார்கள்",Non-Hate-Speech
Aan asaiyal veetirku throgam seiyum pengalai enna seiya  characterless pengal irukkum varai ippadi pattavargal iruppargal Amma appa annan thambi akka thangai ivargalai inthe pengalukku pidikkathu anal oru aanai uyirukku uyirga pidikkum Itharku per pasam illai veru vishayam,Hate-Speech
பிள்ளைகளை வளர்க்க தெரியாத பெற்றோர் களை மூஞ்சி யிலேயே  காரி துப்பனும்,Non-Hate-Speech
Useless naaikala,Non-Hate-Speech
"well said  ,same month.",Hate-Speech
Omma pundaiya devidiya magane evar illai endral sudhira sadhi naikaluku arusu pathavi kidaikumada arya vappadi magane,Hate-Speech
They are chettiars but yaara iruntha enna bro thappu thapputhan,Non-Hate-Speech
"Otha enna jadhi da ivange, avanga amma thev pola",Hate-Speech
"Thamizhai azhippavandhan thamizh thamizh endru koovuvan, elumbu thundukku alaiyum karu dravidam varthaiye samaskidham dhane.",Non-Hate-Speech
Avaga parents peruma paduvaga,Non-Hate-Speech
கையாலாகாத அரசு குற்றத்தை மறைக்க எல்லா சூழ்ச்சிகளையும் செய்கின்றது இதில் ஆளும் கட்சி உயர் பொறுப்பில் உள்ளவர்கள் சம்பந்த பட்டிருக்கின்றார்கள் அனைத்து நாய்களையும் வெளிஉலகுக்கு கொண்டுவந்து கடுமையான தண்டனைகளை பெற்று தரவேண்டும் இனி இது போன்ற சம்பவங்கள் நடைபெறாத படி அந்த தண்டனை அமைந்திட வேண்டும்,Non-Hate-Speech
Pundaa mavalla,Hate-Speech
Father of collection corruption,Non-Hate-Speech
News 7 கொத்தடியைமான கதை எப்ப வரும்,Non-Hate-Speech
Nee irukka varaikkum athu nadakkathu karuppu kodi pudikkara payalugala,Non-Hate-Speech
"அன்பில் தர்மலிங்க தேவர்.
மிகப்பெரிய பாரம்பரியமிக்க விவசாய பணக்காரர்.
அவருக்கு பல வேலைகளை செய்தே.
கருணாநிதி இந்த அளவுக்கு வந்தார்.",Non-Hate-Speech
"@Aravind only credit go to
 mr kamaraj",Non-Hate-Speech
டே பொட்ட கரு பழனியப்பன்,Hate-Speech
தமிழ்நாடு நாசமான கதை,Non-Hate-Speech
Evainga ellam police karana ella ta porampoku,Hate-Speech
இது திருட்டு திராவிடர் கதை....,Hate-Speech
திருட்டு பயலுக்கு வரலாறு ஒருகேடு போங்கடா திமுக சொம்பு நாயே,Hate-Speech
கரு மாதீரி விடலைகள் தமிழனக்கு கிடைத்த பீடை,Hate-Speech
Please introduce Spoken English in Tamil medium curriculum,Non-Hate-Speech
நன்றி..,Non-Hate-Speech
Tamilnaattu pengal Serial naadagamum  bigbossum paarthittu ithaipatri athigam yosikkaamal irukiraargal avargalthaan marubadiyum indha aalungatchikku vote poduvaanga Muthalil ithai unaravendum,Non-Hate-Speech
"எந்த சாதியை சேர்ந்தவனாலும்
எந்த அரசியல் கட்சி ஆதரவோடு
இந்த பாலியல் கொடுமை
நடந்திருந்தாலும்
இவர்களை பெற்ற தாயையும்
சகோதிரிகளையும் நிர்வாணமாக்கி அந்த நாய்களே
பார்த்து ரசிக்கும் படி செய்ய வேண்டும்
அவர்களது ஆண்குறியை பொது மக்களே நடு வீதியில் அறுத்தெரிய வேண்டும்",Hate-Speech
மகிந்த தனக்கு போகவேண்டாம்னு சொல்லி கூட்டத்தை வரவழைத்து தனது உத்தியோகபூர்வ இல்லத்திற்கு அருகில் போராட்டம் நடத்துவோரை அடித்து துரத்துவதுமே செய்யப்பட்ட பிளான்.  அது அவர்கள் நினைக்காதளவு எதிர்ப்பை நாடுமுழுவதும் மக்கள் பொறுமையாக பாத்திருக்க இளைஞர்கள் அந்த கட்சியை சேர்ந்தவர்கள் மட்டுமல்ல எதிர்கட்சி தலைவனை கூட தாக்கினர். இலக்கை மக்கள் இப்போதுள்ள அரசியல்வாதிகளை மிகமிக வெறுக்கிறார்கள். அவர்களனைவரும் ஊழல்வாதிகள் என்று தெரிந்திருந்தாலும் தண்டிக்கபடபோவதில்லை என்றிருந்த மக்களுக்கு இந்த இளைஞர்களின் தண்டனைக்கும் பக்கபலமாக இலங்கை மக்கள் இருக்கிறார்கள். காசுகொடுத்தும் பயமுருத்தியும் கைதிகளையும் கூட்டிவந்த ராஜபக்ஷ கூட்டத்தை கொழும்புவாழ் இளைஞர்கள் அடித்து தூக்கி குளத்தில் வீசியதையும் பார்த்திருப்பீர்கள். மகிந்தவுக்காக அலரிமாளிகைக்கு வந்த கூட்டத்தை இலங்கை பெரும்பான்மையினர்  மக்களாகவே கருதவில்லை.,Non-Hate-Speech
Nalla uzhippu...hard worker....,Non-Hate-Speech
I love பழனியப்பன் சார்,Non-Hate-Speech
Kandaro oli corana nithi...tamil naatai keduthu kuti chuvar akinna DMK,Non-Hate-Speech
@ajay sreenivasan Thirudanuku thirudan tha theriyum adha pathi la onnum theriyadhu,Non-Hate-Speech
PodaaPorikkiKarunaaye,Hate-Speech
Ellarum pasanga epdi money kondu varanga nu therinju irukanumsabari rajan  un veetla pomabalinga irukangallaanga poda,Hate-Speech
@Smart k Smart k vaippu Ila raja 🤣,Non-Hate-Speech
@praveen jai who is cheating whom using the misery of people  looting money through prayer towers  and voting on jamath instructions 😎,Non-Hate-Speech
Sir English nalla solli koduga goverment teacher yaaru eruga,Non-Hate-Speech
 enterprises ellaponnungalum onnu illa adhanaala ellarukullayum appadi nenaikaadhinga Anna pls 🙏🏼🙏🏼,Non-Hate-Speech
Super 👍👍,Non-Hate-Speech
karma  is a boomerang defiantly its hit very hard,Non-Hate-Speech
"Enga seethayai, enga ramalinga adigalara, enga tamizh makkalai naasapaduthinengale savunga da verodu azhinju ponga",Non-Hate-Speech
New 7 கருணாநிதி தியாகி யா இல்லை திருடனா உன் இதயம் தொட்டு சொல்,Non-Hate-Speech
சினிமா தொழிலில் ஐயோக்கியர்கள் அதிகம்,Non-Hate-Speech
சீனா கதுறும் இனி..சரியாக நடத்துகிறது பக்கத்து நாட்டு உளவு துறை...ஹா ஹா.சீனா இனி இடத்த காலி செய்துவிட்டு ஓடமட்டுமே செய்ய முடியும்,Non-Hate-Speech
9999999999,Non-Hate-Speech
கல்யாணியின் பேச்சு நடிப்பு அனைத்தும் மிகவும் பிடிக்கும்.வாழ்த்துக்கள்....,Hate-Speech
கருணாநிதி 1955லேயே கோபாலபுரம் இல்லத்தை வாங்கி விட்டார். அப்போதே அவர் சொந்த கார் வாங்கி விட்டார். அவர்  mla ஆனது 1957ல் தான். தமது திரை வசனத்தின் மூலம் அன்றே கொடி கட்டிப் பறந்தார். திருட்டு ரயில் என்பது பச்சை பொய்.,Non-Hate-Speech
Thiruttu dmk vendam podaaaaaaaaaaaaaa,Non-Hate-Speech
Such a awesome women 🔥👍,Hate-Speech
Evanungala kollalama ethuku vittu vachirukinga,Non-Hate-Speech
"Yes bro, now no one is talking about this issue, everyone forget it 😭😭",Non-Hate-Speech
Nee yogiyama,Non-Hate-Speech
Ini tamil mozhi la than padikkanum world fulla,Non-Hate-Speech
"Speak up sister, report to police or talk to your elders and bring them to work or take harassment in video without your face and share with top mgmt",Hate-Speech
"மருத்துவர்கள் நல்ல வேலை பார்க்கிறாரா?
விவசாயிகள் நல்ல வேலை பார்க்கிறாரா?
உண்மையில் புரிதல் இல்வாத நிலையில் மனிதர்கள்...
பணத்தை தேடி ஓடும் போது பண்புகள் காணாமல் போவது காணமுடிகிறது.",Non-Hate-Speech
Fuck off srilanka people,Non-Hate-Speech
MGR onnum CM akalaa Avar support dha panaru adhuku munadiye CM posting vandhuchu Kalaingar ku,Non-Hate-Speech
சூப்பர் சார்.,Non-Hate-Speech
Atchi matram orae theervumakkal kayil ippo power irukumakkal kaasu vangi vote podatheengathink and,Non-Hate-Speech
Ni mudu,Non-Hate-Speech
Yenda karudog pig yenada nee cooli dmk karan velmuruganum,Hate-Speech
பழனியப்பன் அருமை யான தமிழனின் குரலில் உற்சாகம்,Non-Hate-Speech
இதுல போலீஸோ அல்லது அரசியல்வாதி எவன் சம்பந்தப்பட்டாலோ சிபிஐ விசாரணை யில தெரிய வந்தா அவனுங்களையும் சேர்த்து தூக்குதண்டனை போடனும் பாண்டியராஜனா இருந்தாலும் பரவாயில்லை,Non-Hate-Speech
😭😖😖😖,Non-Hate-Speech
ஓடி ஒளிந்தே கொண்டான் ஓத்தபயல்..,Hate-Speech
"இவன் ஒரு முத்தநாதன்  தமிழ் படித்தவர்களுக்கு புரியும் 
மெய்யலாம் நீறு  பூசி பாடலை படிங்க",Non-Hate-Speech
3 varsham kalichu recommend panuthu videova 😅nakkal ya unaku puthiyathalaimurai,Non-Hate-Speech
 enterprises un thangachi ku apdi nadantha ena da panuva,Non-Hate-Speech
Rajapaksha family should not be allowed to leave the country. They looted and destroy the country.,Non-Hate-Speech
Tamil Nadu…….! Is waiting….!,Non-Hate-Speech
Panitaaalum.,Non-Hate-Speech
இந்த நாய்களை வளர்த்த முறை சரியில்லை,Hate-Speech
அமைதியாக நடந்த ஜல்லிக்கட்டு போராட்டம் கலவரமாக மாற்றியது கூட இதே ராஜபக்சே அடிமைகள் தான்,Non-Hate-Speech
"@Arun Bindaas kalaingar chennai ku varapo மிக பெரிய கவிஞர். அவரோட கவிதைகள பாராட்டி அந்த கால கட்டத்திலேயே கலைஞருக்கு கார் பரிசெல்லாம் வந்திருக்கு... "" இவனெல்லாம் இவ்வளவு பெரிய ஆள் ஆய்டானேனு"" கடுப்புல கட்டி விடப்பட்ட கதைகள் தான் எல்லாம்.",Non-Hate-Speech
சூப்பர் அண்ணா,Non-Hate-Speech
"கல்யாணி நீ சொல்றது எல்லாம் முழுக்க முழுக்க உண்மை தான். ஆனா உன் அழகையும், அறிவையும் கண்டு உன்னை ஒருதலையாக லவ் ,க்ரஷ், ஏதோ ஒரு எழவு பண்ணினவன் நான். You need not reciprocate my crush. You be yourself. I shall be myself. I have highest regard for you beauty .",Non-Hate-Speech
எம் ஜி ஆர் இல்லனா கருணா முதல்வர் ஆக முடியாது,Non-Hate-Speech
"காமராஜர் தோற்கடித்ததன்
பலனை அனுபவிக்கிறோம்",Non-Hate-Speech
@TN E-BULL JET loosa nee eppadi kamarajarkku pogum kaliner tha,Non-Hate-Speech
Mothathula entha arasiyal vaathiyum nallavan illa nallavan maathiri vesam poduvanga.athu mattum nalla puriyuthu,Non-Hate-Speech
Tamil ena throgi... Karunanidhi,Hate-Speech
போதும்🙏 18 மணி நேரம் கொசுக் கடியில்  மீண்டும் உட்கார தமிழக மக்கள் தயாராக இல்லை.😂😂,Non-Hate-Speech
த்தூ,Hate-Speech
@9:12 purigirathu 😂,Non-Hate-Speech
இந்த பதிவை தினமும் ஒளிபரப்பு செய்ய வேண்டும்,Non-Hate-Speech
தமிழகத்தில் தீமையின் தொடக்கப்புள்ளி....   தமிழக அரசியலின் தீய சக்தி..  ....  தெலுங்கன் கருணாநிதி.,Non-Hate-Speech
Otha vachu seida Palani evana iruntha adichu odavidlaam,Hate-Speech
Nedunchelian valliyai unarukeren.. Ithuku kandipa oru nal andha family party pathil sollanum,Non-Hate-Speech
பலரது குடும்பத்தை கெடுத்த பாவி அவன் கருணாநிதி,Hate-Speech
Too much talking Karu. Palaniyappan...stupid,Hate-Speech
கருணாநிதி ஒரு பெரிய பித்தலாட்டக்காரன்,Non-Hate-Speech
பொள்ளாச்சி சினிமா ல நல்ல ஊரா தான் காட்டுறானுக Paid group தலையே சுத்துது டா சாமி,Non-Hate-Speech
சிறந்த தலைவர்  காமராஜர்,Non-Hate-Speech
Miste. Pal. Ungal. Peraraper. Surity. Tax. Pait. Aagh,Non-Hate-Speech
எனக்கு தெரிந்த சட்டம் அவர்களுக்கு மட்டும் துனன பொகும் காவல் துனரயில் உள்ள அனனத்து பேரயிம்  நடு ரொட்டில் னவத்து அவங்க தனலய வேட்டனும் அப்படி இல்லைனா நிதி மன்றத்னத முடிவிட்டு வீட்டுக்கு பொங்கா,Hate-Speech
அவன் மூஞ்சி செத்தமாதிரியே இருக்கு பாரு  ராஜகக்குஸே,Non-Hate-Speech
Remember 20 days child,Non-Hate-Speech
Tamilnadu police  wasts mayiru mathiri irukkaga,Hate-Speech
Anal parakkuthu 👍👍👍👍,Non-Hate-Speech
"கலைஞர் சாதாரண மனிதனல்ல, 
அவர் எதிர் நீச்சல் போட்ட வெற்றி பெற்ற மா வீரன்.",Non-Hate-Speech
