label,text
0,नन्द के घर आनंद भयो जय कन्हैया लाल की हाथी घोड़ा पालकी  श्री कृष्ण जन्माष्टमी की हार्दिक शुभकामनाएं।   happyjanmashtami
0,नफरत के ठेकेदारों ये दलाली करना बन्द करो दलाल मिडिया  hindus are safe in mewat
0,नल्ली
0,ना किसी भांड नेता के ऑसु आये ना मिडीया ने विधवा विलाप किया ना चमचो को फर्क पडा ना धर्म की जाति के नाम पर रोटिया सेकने वाले बाहर आये ना हि चुडिया तोडी नेताओ ने क्युकि मरने वाला  ब्राह्मण था   विकास को इंसाफ कब  
1,ना मैं ईसाई  ना तू ईसाई  तो लौड़ा क्रिसमस की बधाई।   christmaseve
0,नागरिकता कानून को लेकर हुई हिंसा की आग में जली दिल्ली  एक पुलिसकर्मी समेत   की मौत  सूत्र  
0,नाबालिग हिंदू ब्राह्मण लड़की के साथ सामूहिक बलात्कार और उसकी हत्या  सियासी सियार और गिद्ध मीडिया चुप     आरक्षण जीवी इस पर भी कुछ बोलो      
1,निज कुल गौरव भूल कर चाटुकारिता पाई है हे कुलटा  तू लाज बेच रसगुल्ला खाने आई है   मौन बीजेपी कार्यकर्ता
0,निज़ाम ए मुस्तफा  शरिया राज्य  बनाने की लड़ाई संगठित राज्य मशीनरी द्वारा नहीं बल्कि कुछ छोटे इस्लामी लड़कों द्वारा हुयी जो कट्टर इस्लाम को मानते थे   मैं इब्राहीम सम्प्रदायों को क्लीन चिट नहीं दे रहा हूं  लेकिन भारत सीधे इस्लामिक आक्रमण की चपेट में है।  hindusagainstterror
1,नीच रंडी कडून दूसरी काय अपेक्षा
0,नीतीश कुमार की सरकार दोगली सरकार वाली नीति अपना रही है अपने मेले और सांसद के बेटे बेटी को बिहार ला रहे हैं उनको करो ना नहीं है क्या और गरीब मजदूर के बेटे बेटी को करो ना हो जाएंगे बाहर में एक ऐसा सोच है
0,नोएडा प्राधिकरण ने शहर के   कचरा फेंके जाने वाले स्थलों को पूर्णतः परिवर्तित करने का निश्चय किया है। सेक्टर   और सेक्टर    मे स्थित एक विलोपित कूड़ाघर  का लोकार्पण विधायक श्री पंकज सिंह जी और सीईओ श्री मती रीतू माहेश्वरी द्वारा किया गया।   
0,न्यायपालिका का बेड़ागर्क क्यों न हो  ऐसे मादरजात जज जो बन जाते हैं।
0,न्यायाधीशों को जातिसूचक शब्दों से संबोधित करने वाले हैं जातिवाद का रंडी रोना रोते हैं भेदभाव का रोना रोते हैं सबसे बड़े जातिवादी तुम ही हो अपनी बहन बेटी की शादी करोगे किसी sc से 
0,न्यूज़ चैनलो का कोरोना का कुछ हद तक डर दिखाना ठीक है  जिससे लोग कोरोना से अपनी सुरक्षा को गंभीरता से ले  लेकिन trp के लिए इतना डराना भी ठीक नही है कि व्यक्ति कोरोना कि जगह हार्ट अटैक से मर जाए।
0,पंजाब के सारे किसान खालिस्तानी है अब हम पंजाब के किसानों का उगाया कुछ नही खाएंगे।   क्यों भक्तो जली न      istandwithfarmers
0,पतला दिखने के लिए सबसे आसान तरीका है मोटे लोगों को आस पास रखो     हैंडसम दिखने के लिए बदसूरत लोगों से दोस्ती करो और मदद उस  वक्त पर करो जब सामने वाले के पास कोई और विकल्प ना हो      अभी अभी ज्ञान मिला है
0,पता    नहीं   क्यों    लोग   टट्टी पेशाब    खाना पसंद   करते    हैं     ।।।
0,पता नही मेरी जिंदगी में वो दिन कब आएगा जब चमकती बिजली और गड़गड़ाते बादलो और बाथरूम में छिपकली के डर से मेरी बीबी भाग कर मेरी बांहो में लिपट जाएगी 
0,पति के दो प्रकार     जोरू का गुलाम    यह प्रजाति हमारे देश मे बहुतायत रूप मे पायी जाती है । इस प्रजाति के पति टिकाऊ  मेहनती  सीधे व वफादार होते हैं। यह पति उम्दा किस्म के होता है।डांट  मार  गालियाँ इन पर प्रभावहीन है। पालने के लिए यह प्रजाति सबसे अच्छे है।
0,पति पत्नी की लड़ाई हो रही थी उनका छोटा बच्चा भी वहां बैठा था पति     तू कुत्ती है    पत्नी    तू कुत्ता है           बच्चा सोच में पड़ गया फिर बड़ा मासूमियत से बच्चा बोला            और मैं टॉमी
0,पनौती सरकार भगवान को भी पसंद नही आ रहा है । लझण है ये सब
1,पर जब मस्तिष्क में europe का कचरा भरा है तो ब्राह्मण भी church लगता है  patriarchy or feminism के आगे कुछ दिखाई नहीं देता
0,पहलू खान की हत्या दुखद है देश भर में एक माहौल बनाया जाएगा  लिब्राण्डू रंडी रोना रोयेंगे।  परंतु देशभर में हिंदुओं की हत्या होने पर इन्हें कोई फर्क नही पड़ता। सब मौन रहते हैं।  ये एक षड्यंत्र है  इसके विरूद्ध भी एक अभियान चलाना चाहिए   बहिष्कार बहिष्कार बहिष्कार   
0,पहले  फिर   jnu के घायल छात्रों को मिलने उनका हौसला बढ़ने पहुँची    अपने चुनावी प्रचार में इतना व्यस्त हैं कि मिलने का समय नहीं निकाल सके  जाने से अगर  aap इस तरफ़ jnu दिखते तो ना जाने से  aap अब साफ़ उस तरफ़  abvpgoons दिख रहे हैं 
0,पहले कश्मीर और अब  लक्षद्वीप  बी जे पी सरकार पूरे प्रदेश को बरबाद  कर रही है   wewithlakshadweep
0,पहले चाटुकार मीडिया के लोगों को पब्लिक थोड़ा थोड़ा दलाल कहती थी अब तो बड़े बड़े नेता भी खुलकर दलाल कहने लग गए हैं
1,पहले टट्टी नही कर सकती थी अब टट्टी करने लगी ।  मेरा येशु मेरा येशु mera yeshu mera yesu    ricebags  motherteresa
0,पहले तीन जेंडर हुआ करते थे महिला  पुरुष और किन्नर अब   के बाद चौथा जेंडर भी पैदा हो गया है जिसको आजकल   अंडभक्त   कहा जाता हैं ।   अंधभक्त
0,पहले तू चार दीवारी में कैद दासी थी  पैर की जूती थी  भोग विलास की वस्तु थी  फिर अंबेडकर ने बताया कि तू सम्मानीय सबला नारी है।  
0,पहले तो इस मादरजात who वाले को पेला जाना चाहिए जो china की गांड चाट रहा है और अब दुनिया को ये जतलाने मे पड़ गया की भाई कोरोना से असल तबाही इंडिया से होगी।  यह वामपंथी वैश्विक समूह की गहरी साजिश को दर्शाता है कि कैसे कुछ ताकते मोदी को सत्ता से हटाने मे नीचता की हदे लांघ चुकी है
0,पहले रामायण आती थी तो कर्फ्यू लगता था  अब कर्फ्यू लगा है तो रामायण आएगी। इसे वक्त का बदलाव कहते हैं मित्रों और एक बात कोई अंगूठे का डॉक्टर हो तो बताना  मोबाइल चला चलाकर मेरे अंगूठे के   छोटे से हिस्से को  दर्दहोना  हो गया है। अब चूस भी नही सकता  बड़ा हो गया हूँ।
0,पहले सावरकर के बारे में लोगों को कम जानकारी थी  फिर संघियों ने उसको हीरो बनाना चाहा। नतीजा  आज हर आदमी जानता है कि सावरकर बहुत डरपोक  घटिया और अंग्रेजों का चाटुकार था।
1,पाइल्स का आपरेशन करते हुए डाक्टर ने मरीज़ को पूछा   मोदी विरोधी लगते हो   मरीज़   हां   क्यों    डॉ            जली हुई लग रही है इसलिए पूछा ।    
0,पाक का प्लेन क्रैश नही हुआ था  पेट्रोल खत्म हो गया था  चोक लगा के उड़ा रहे थे हरामी     
0,पाकिस्तान में हुमा यूनुस नाम की लड़की का कुछ दिन पहले अपहरण हुआ था  आज पाकिस्तानी कोर्ट ने ये जबरन शादी जायज ठहरा दिया क्योंकि शरिया के हिसाब से जिस लड़की का पीरियड आ गया हो उससे जबर्दस्ती शादी जायज है   ये कोर्ट है या कोठा    थूकते है ऐसे धर्म और उसके मानने वाले को
0,पाला हुआ कुत्ता मालिक को देख के भोंकना भूल जाता है   ये विचार किस के हो सकते है    
0,पिछले एक सप्ताह में जितनी नफरत भरी खबरे दलाल मीडिया द्वारा बताई गई हैं।  उनमें से    झूठ साबित हो चुकी हैं। और एक न्यूज चैनल ने सावरकर कि तरह माफी भी मांग ली है 
0,पूजा जी याद रखिए हिजड़ा कितना भी सॉन्ग रचाए मर्दानगी का मगर वह हिजड़ा ही रहता है। कुछ नही होगा।
1,पूरा जाति वाद का कारण स्वर्ण नहीं  हमारे लोग भी  वही अपने दलित समाज के लोग जो  अपने आप को एक दूसरे से ऊँचा समझता है की ये चमार   जाटव  धोबी  वाल्मिकी और भी तरह तरह की सोच है अपने समाज के लोगो मे भी           
0,पूरी न्यूज लिखा कीजिए   कोनसा स्टेट है  किस पार्टी का सीएम है  घबराए मत कुछ नही होगा   अगर कांग्रेस रूल्स स्टेट होता अब तक मुजरा कर देती दो चार हेस्टटेक के साथ 
0,पृथ्वी पर जब जब कालाबाज़ारी  लूटपाट  अपराध  बलात्कार  भ्रष्टाचार में वृद्धि हुई है या यूँ समझे कि प्रकृति के साथ छेड़छाड़ हुई है   प्रकृति समय समय पर उसका बदला किसी न किसी आपदा के रूप में लेती है। इसलिये सुधर जाओ इंसानों  covidindia  indianeedoxygen  oxygencrisis
0,पेंट bushatपहनने वाला नहीं बल्किहीं पत्ते के कपड़े पहनने वाला जंगली आदमी हूं मैं
0,पेट्रोल की उछलती कीमतें माननीय यशस्वी प्रधानमंत्री जी के नेतृत्व में निम्न वर्ग के भक्तो को लग तो बहुत बुरी तरह लग रही होगी ओर वो भी गलत जगह। पर भक्त क्या करे इज्जत अपनी बचाये या अपने आदर्श की। ऐसी भी कुत्ती जिंदगी कौन जीना पसंद करेगा।
0,प्रभात यादव जैसा हर भक्त भड़वा होता है   
0,प्रिय दिल्लीवासियों  आपको तो छत्तीसगढ़  राजस्थान  मध्य प्रदेश  झारखंड आदि का उदाहरण देने की भी जरूरत नहीं क्योंकि आप खुद ही पिछले   वर्षों से  कंजर केजरी नाम के वायरस का प्रकोप झेल रहे हो     फरवरी को इस वायरस का वैक्सीनेशन करना मत भूलियेगा  इसे वापस भेजिए और चैन की सांस लीजिये  
1,प्रियंका गांधी पर बीजेपी नेता का बयान  अरे स्कर्ट वाली बाई अब साड़ी पहनकर मंदिर जाने लगी  और     
0,प्रियंका गांधी संविधान बचाना चाहती हैं अच्छी बात है।अगर संविधान की इतनी फिक्र और जानकारी है तो फिर अपने चोर और भ्रष्ट पति वाड्रा तथा बत्तमीज और झूठे भाई राहुल व मां सोनिया गांधी को ईमानदारी और बड़ों की इज्जत करना क्यूं नहीं सिखाती। चोर को शरण देने वाला भी चोर ही कहलाता है।
0,प्रेमिका को परिजन ले गए तो हाईकोर्ट पहुंची यह लेस्बियन  
0,प्रोटोकॉल वाले चचा।
0,फाड़ के रख देने वाला शेर है भाड़े का टट्टू पे नहि उछलते है  जे सी बी है पावर ओफ बिहार   
0,फारूक अब्दुल्ला का रण्डी रोना चालू
1,फिर उसके बाद अब तक इन्होने जो खेल दिखाया मैंने बस तमासा देखा अपना कूछ करने कि छोडो कि सोचना ही नहीं हुआ जैसे अब तक है पुरा सोच काला काला अंधेरा अंधेरा।  फिर पहला  हिजडा़ जिसे  चोखा कहते थे वो रंडी का जना सबके सामने बिच गली में बाकि सारा झूंड पता नहीं कौन कौन था रातमें  
0,फिर बिगड़े  bjp नेता के बोल  कहा  साड़ी पहनकर मंदिर जाने लगी स्कर्ट वाली बाई  
1,फिर भी हिन्दू मुस्लिम भाई भाई         जहरीले मुल्ले कसाई है कसाई        
0,फिर वरिष्ठ पत्रकार बताए कोराना कैसे भागेगा   अगर नहीं पता तो बोलो भौंकना बंद करे।   
0,फिल्म इंड्रस्टी की नंगी पुंगी दीवाली के पटाखों से तो बड़ी घुटन होती थी    अब ड्रग्स और चरस के धुएं से कौन से एनर्जी मिलती है  जैसे नशेड़ियों को   अब विरोध नहीं करोगी नॉटी     उड़ता बॉलीवुड
0,फेंकू अपनी तुलना उन महान लोगों से करता है जिनकी पैर की जूती की नोक के बराबर भी उसकी हस्ती नही है      देश को सिर्फ बर्बाद अगर किसी ने किया या लूटा है तो अंग्रेजों के बाद सिर्फ    ने   
0,फ्री पानी फ्री बिजली फ्री वाईफाई अपने झोले मे लिये ड़ोल रहा हूँ   बहनजी दरवाजा तो खोलो मै केजरीवाल बोल रहा हूँ
0,बंगाल का सारा समस्या बंगाली ब्राह्मण है।  कमरेड और सेक्युलर विचार अपना कर शक्ति के धरती को कायर और हिजरा बना दिया है।
0,बंगाल मे tmc जीती तो कांग्रेस ने चुपचाप अपनी हार स्वीकार कर ली  लेकिन अगर बीजेपी जीतती तो इस समय  evm पर रंडी रोना कर रहे होते।   इन्होंने लोकतंत्र का मज़ाक बना के रख दिया है  अगली बार कोई evm पर सवाल उठाये तो मुह मे जूते मारना चाहिए सालों के    
0,बंगाल में   नाबालिग लड़कियों का बलात्कार करने वाले   लड़कों में   वर्षीय  
0,बंद करो   बंद करो  खुले में हगना बंद करो ।। ओह  साॅरी   न्यूज में हगना बंद करो।।   zeenewsbankaro
0,बंध कर अपनी जुबान फिटे मुँह । काली जुबान। पनौती     
0,बड़ा ही आश्चर्य होता है कि जिस राहुल को गांड़ धोने तक की अकल नही है  उसके दिए बयानों पर न्यूज चैनलों पर इतने बड़े डिबेट और देश में हंगामे होते हैं  मतलब बहुत कुछ भाग्य तय करती है।अगर भाग्य इतनी बलवती होती है तो वो प्रधानमंत्री भी बन जाय क्या आश्चर्य है।
1,बड़ी जल्दी उंगली सीधी करली मैडम    मुंबई मे रहकर मुंबई का ज्ञान नहीं और ज्ञान देगी देश पे    भांड औरत
0,बताओ यार जब   साल बाद बीबी कहे  तुम अच्छे आदमी नहीं हो  तो भी गलती मेरी मानी जा रही है  फिर  सप्तपदी  वाली पहचान जो शादी में परिणित होती है उसका तो राम ही मालिक
0,बत्तमिज 
0,बत्तमीज कांग्रेसी नेता पंकज पुनिया को हरियाणा पुलिस ने किया गिरफ्तार 
0,बदसूरत ट्विटर पंक्ति में हरभजन सिंह  मोहम्मद आमिर एक्सचेंज बार्ब्स   क्रिकेट खबर  
0,बदसूरत हूं ऊपर से make up करना नहीं आता     नाटी हूं ऊपर से heels पर चलना नहीं आता    नासमझ             diggi digs
0,बधाई   लेकिन तुम अपनी प्रोफाइल बदल कर भाजपा प्रवक्ता कर लो दलाल चौरसिया   
1,बनता है थप्पड़ इस कलमुँही को     
0,बर्लिन की दिवाल ढहने के पीछे सबसे बड़ा  कारण  उसके दुसरी तरफ आतंकवादीयों के कैंप और उन्हें पालने वाला पाकिस्तान नहीं था  बीबी  
0,बलात्कार नहीं रूक रहे।  कठोर कार्रवाई आवश्यक है।
0,बलात्कार मंदिर की जगह मस्जिद में हुआ होता तो अभी तक फर्जी राष्ट्रवादी और सनातन संस्कृति वाले लोग अब तक रण्डी रोना कर रहे होते लेकिन क्या है न की हमारे देश मे लोग अपराध को धर्म से जोड़ कर उसका विरोध करते है ।  धन्य है मेरे लोग   बदायूँ दरिंदों को फांसी दो
0,बवासीर का इलाज करते हुए डॉ ने मरीज से पूछा   मोदी विरोधी हो क्या    मरीज   हां क्यु    डॉ   पिछवाड़ा जला हुआ है  इसलिए पुछ लिया
0,बवासीर का इलाज करते हुए   डॉ  ने मरीज से पूछा   मोदी विरोधी हो क्या  मरीज   हां क्यु     डॉ   पिछवाड़ा जला हुआ है इसलिए पुछ लिया 
0,बस कर  तु महाराष्ट्र police सी॰बी॰आई॰ aiims को झूठा बनाकर भोंकना क्या चाहता है तेरे वजह से shushant की आत्मा रो रही होगी
1,बस कर बहन  कितना फूटएज ख़ाइयेगी   ख़ुदा से डर बहन की लोड़ी      covidiots  fraudthunberg
0,बस यही उम्मीद है आपसे कोई चैलेंज कर दे तो लहंगा चुनी पहैनकर मुजरा भी कर दोगे क्या   आदरणीय  ji सिंघु बॉर्डर को खाली करवाइए मैं भी चैलेंज दे रहा हूं  है हिम्मत कर पाओगे और हां मोटा भाई से भी पूछ लेना उनमें हिम्मत हो तो और     के बसकी बात नहीं है ये
0,बस्तियाँ भी हमारी जली मारे भी हम गये  खून भी हमारा बहा जेलों मे डाले भी हम गये  बेगुनाह होकर भी  हर ज़ुल्म के ज़िम्मेदार भी हम ठहराय गये।    stoptargetingmuslim
1,बहनजी  हाथी पर बस चुनाव में ही प्रेम उमड़ता है    आज हाथी पर कोई संवेदना नहीं दिखाई दे रहा ।   stopcrueltyonanimal  mayawati  
1,बहु को सम्मन क्या मिला  सासू मां श्राप देने लगी।  मैडम आप दोनो इंडस्ट्री से हो   लगातार ncb और ईडी उनसे पूछताछ कर रही। तब तो आप नही बोली। आपकी बहु तो पनामा पेपर में संदिग्ध लग रही।  अचानक ये  विक्टिम कार्ड स्वाइप करने का विचार कैसे आया।  jayabachchan  
0,बहुजन समाज अमर  शहीद  मातादीन भंगी बाबासाहेब अंबेडकर अमर रहे मान्यवर कांशीराम साहब अमर रहे वीडियो चलाने के लिए नीचे दिए गए लिंक पर क्लिक करें  
0,बहुत खूब रुहबीका आंटी ।    
0,बहुत बड़ा पनौती है। कोई काम देश मे सही नही हो रहा।
0,बापू हम शर्मिंदा हैं तेरे कातिल       गांधी जयंती
0,बारिश ने सारा माहौल खराब कर दिया  इंग्लैंड मे बारिश कभी भी क्यु आ जाती है   engvsind
1,बाल ठाकरे के घर मे ही साडी वाला हीजडा निकल गया
0,बिग बॉस में हिन्दू लड़की ही क्यों ज़िहादियों के साथ बेड पर सोयेंगी बुर्खे वाली ने क्या गुनाह किया है  वो भी तो सलमान की बहन हैं।  boycottbigboss
0,बिल्कुल ऐसा भांड   एक बॉलीवुड में भी बैठा है
1,बिस्फोटक सामग्री बनाने में उड़ी घर की छत   चार महान वैज्ञानिक हुए जन्नत की ओर रवाना  कटी लुल्ली वालों का इस तरह से जाना भारत के लिए अविश्वासनीय क्षति है        या लिल्हाह
0,बिहार सरकार ने एक डीएसपी को डिमोट करते हुए स्थायी रूप से इंस्पेक्टर बना दिया है। बलात्कार के झूठे मामले को सुपरविजन में सत्य करार देना नरकटियागंज के तत्कालीन एसडीपीओ निसार अहमद को बेहद महंगा पड़ा। सरकार ने उन्हें डीएसपी से डिमोट करते हुए इंस्पेक्टर बनाने की सजा दी है।
0,बी एस पी  का पुनः यह कहना है कि नागरिकता संशोधन विधेयक पूर्णतः विभाजनकारी व असंवैधानिक है। इसकी वजह से ही बी एस पी  ने लोकसभा में इसके विरोध में अपना मत दिया है और आज राज्यसभा में भी बी एस पी  का यही स्टैण्ड रहेगा।
1,बीजेपी नेता की प्रियंका गांधी पर अभद्र टिप्पणीः ‘स्कर्ट वाली बाई  साड़ी पहनकर मंदिर जाने लगी है’  
1,बीवी आपके पास जो कुछ है बजवाने के लिये बजवा ले  बस एक अर्ज़ी है कंफ्यूज़न न फैलाये क्योकि मोदी विरोध में आप कुछ भी कह सकती और जरूरत पड़ने पर बजवा भी सकती हैं जली जली भीतर तक जली
0,बुद्ध  फुले  शाहूजी बाबा साहब और मान्यवर श्री कांशीराम साहब जी की सोंच के अनुरूप चलने वाली केवल एक ही नेता मा बहनजी । fallow   next cm  
1,बुरखा धत्त  कितना गिरेगी घटिया पत्रकारिता करने के लिए
1,बुरा नहीँ केहते बस काट देते हैं मानो इंसान नहीँ बुल्ली की चमड़ी हो bkl
1,बेटा   आखरी समय तो तुम्हारा और तुम्हारे बाप मुल्ला मुलायम का आने वाला है     उत्तरप्रदेश वाले तुम्हारे हाँथ में झुनझुना थमायेंगे  बजाते रहना अपने जिहादी कुनबे के साथ 
0,बेशक नया भारत में गुंडे बेखौफ है  पत्रकार बेबाक  बत्तमीज  है  और बेरोज़गारी बेमिसाल है 
0,बेशर्म  धोखेबाज  बोल रहा है कि हमने सिर्फ राजस्थान में लाखों गरीब महिलाओं को गैस सिलेंडर दिया है लेकिन ये नही बता रहे हैं कि गैस सिलेंडर का दाम   रुपये को पार कर गया है तो वो गरीब लोग कैसे गैस सिलेंडर भरवाएंगे।    shahonzee   scstact  राम मन्दिर
1,बेशर्म बेहया बत्तमीज   वतन से बढ़कर कुछ भी नहीं  न परिवार न मोह  न स्वयम् की देह।
0,बैंचो कुछ भी ट्टटी बक रहे हैं ये मीडिया वाले  हर मंत्री का कद बढ़ा है  प्रधानमंत्री ने सोचकर मंत्रालय दिया है   लेखी को कल्चर मंत्रालय मिला तो   बोला कि वो साड़ी पसंद करती है  पुरी को पेट्रोल शहरी विकास मिला तो बोला क्लाइमेट चेंज को ध्यान में रखा है।  cabinetresuffle
0,बॉलिवुड के वे   सितारे  जो इस साल सबसे अधिक रहे विवादों के घेरे में     saraalikhan  bollywoodcelebs  rheachakraborty  
0,बॉलीवुड के नचनियां  बड़ी बिंदी गैंग  कथित बुद्धिजीवी  एवॉर्ड वापसी ब्रिगेड जिंदा हैं या मर चुके हैं     ये मात्र अखलाक  तबरेज  पहलू खान पर ही मुजरा क्यों करते हैं    प्रियंका रेड्डी क्या इस देश की नागरिक नही है   
1,बोलना तो नहीं चाहता पर आज मन की बात कह रहा हूँ। हत्यारे की समर्थक यह महिला शकल चाल ढाल सूरत और सीरत से मुझे तो लेस्बियन  लगती है। दरअसल समलैंगिकता इन लोगों के नस नस में बसी है।  लेडी राघव
0,ब्राह्मण धर्म की पुस्तक रामचरितमानस में तुलसी ने  लिखा है     ये वार्णाधम तेली कुमहरा  स्वपच किरात कौल कलवरा। यानी तेली कुम्हार भंगी कौल कलवारअत्यंत नीच जाति के होते है।यह संविधानकेअनुच्छेद    ा सीधा उल्लंघन है इसलिए देश की  जनता चाहती है कि इस किताब को तुरंत जप्त किया जाय।
1,ब्राह्मण हमेशा ब्राह्मण रहेगा चमारा हमेशा चमार रहेगा यह मनुस्मृति नहीं जाति प्रमाणपत्र बोलता है संविधान    
0,भक्त शहीदों की मौत पर ज्ञान पेल रहा था  मैने सिर्फ एक सावल किया कि वो शहीद कैसे हुए  कबड्डी खेलते हुए  जवाब नहीं मिला शाम से।
1,भक्तो आप  पपु ओर  पिंकी मैं से ज्यादा पनोती किसे मानते हो  मेरे विचार से दोनों हैं।
0,भक्तों के ट्वीट कापी पेस्ट करके तुम्हे क्या मिलता है निर्लज्ज    तुम्हे जरा भी लज्जा नहीं आती कुलटा 
1,भक्तों ने जब से  अपनी शेरनी और रानी को नंगा देखा है  भक्तों की जली पड़ी है    वो यही सोच रहे है  अब बोले तो बोले क्या  करे तो करे क्या     उसके बाद से   झांसे की रानी शेरनी  नहीं लिखा            
1,भडवा   दलाल   नाजायज  
0,भडवा और दलाल दीपक  चोरदाना के ही दो नाम है क्या ख्याल है आपका   
0,भडवा    trp का दल्ला चरसी अर्नब
0,भड़वा गीदड़ गीतकार  जिसने     हमले का समर्थन किया था एक शेरनी पर गुर्राने का प्रयास कर रहा।एक पंजे की झपेट नही झेल पायेगा
1,भड़वा है क्या तू   कमीना कुत्ता योगी जी के लिए अपशब्द   आईपी सिंह राँड का बीज है
0,भड़वे गेग की पैदाइश भारत में ज्यादातर इस प्राटि के लिए उपलब्त्दा रखतें हैं जो हलाला प्रक्रण के लिए उपलब्त्दा रखतें हैं पाडोसियो कि शक्ल मिलती जुलती है मुस्लिम वंशजों से उम्मीद कर भी क्या सकतें हैं शिक्षा विभाग तो कांग्रेस ने पहले पहल कम्यनिसटो को दे दिया था
0,भांड मीडिया  abp ने न्यूज चलाया कि  कानपुर के मदरसे मे   बच्चे  कोरोना  पाजिटिव पाये गये जिसे कानपुर के मुख्य चिकित्सा अधिकारी ने इसे  खारिज कर दिया ।।।
1,भाई उदित जी को एक बात पता नहीं है की एक चमार गूँ साफ करने का काम करता था। फिर उसी चमार ने पासी को गूँ साफ करने पर लगा दिया। पासी ने भंगी को गूँ साफ करने पर लगा दिया। फिर धोबी  कुर्मी आदि अनादि दलित आगे भी गूँ ही साफ करेंगे। इसी को शास्त्रों में दलित कर्म कहते हैं।  
1,भाई और भी बहुत है जो अपनी बिलों मै घुस गए है एक हर बात पर ज्ञान पेलने वाला रवीश खान तालिबान मुजरा करने गया है क्या दिखाई नही दे रहा  देश द्रोही रवीश खान
1,भाई बहन की पिक्चर एक ही दिन रिलीज हुई  जहाँ भाई ने सामाजिक मुद्दों को उठाया वही बहन ने बहन चोद सरीखी और भी गाली गुफ्ता देके चोदम्पटी मचाई।  अब बोलो  men will be men 
0,भाई मेरे सब जमनापार   दिल्ली   के  दुनिया क्या डराएगी   हारा हूं मैं खुद से मुझको दुनिया क्या हराएगी  दिल ने बोला करता जा तेरी मेहनत रंग लायेगी  एक दिन फिर ये कुत्ती किस्मत पूंछ हिलाती आएगी  awesome lyrics  maza agaya song sunke    
1,भाई ये तो हिजड़ा है
1,भाई ये या तो बदसूरत है या बुड्ढे लगने लगे शक्ल से भी बॉडी से भी  तो इनकी मजबूरी है आंटियों पे लाइन मारना    अपनी ऐसी कोई मजबूरी कभी थी ही नही
1,भाई वाह  अब  rheachakraborty ने नया मुकाम हासिल कर लिया है  अज से  आजतक वालों ने  aajtakgrillsrhea बना दिया है अगर कल को  रियाचक्रवर्ती का अपराध साबित होता है  इसका ड्रग्स कनेक्शन मिलता है तो चैनल कौन से खिताब से नवाजेगा सनद रहे।  justiceforsushantsinghrajput  shameonaajtak
0,भाजपा का दलाल है
0,भाजपा के लोग स्वास्थ्य  कुपोषण  शिक्षा योजनाओं के फ्लॉप शो के सवाल पर जवाब नहीं देना चाहते।   लेकिन असलियत यही है।   जनता कह रही है कि तीन साल बदहाली और उपेक्षा के साल हैं।   योगी राज में up बेहाल
0,भाजपा वाले गौबर भक्त दलाल और गोदी  मीडिया  शाहीनबाग़ में   रुपये लेंकर औरते आती  हैं  कहने वालों  यह  देखों   अंधभक्तो
